game_id,is_home,obj_posteam_epa,obj_posteam_wpa,obj_posteam_interception,obj_posteam_fumble,obj_posteam_qb_hit,obj_defteam_epa,obj_defteam_wpa,obj_defteam_interception,obj_defteam_fumble,obj_defteam_qb_hit,obj_pyexp,adv_posteam_epa,adv_posteam_wpa,adv_posteam_interception,adv_posteam_fumble,adv_posteam_qb_hit,adv_defteam_epa,adv_defteam_wpa,adv_defteam_interception,adv_defteam_fumble,adv_defteam_qb_hit,adv_pyexp,obj_team_win
2009_09_WAS_ATL,0,-0.16160301675645128,-0.004495537138830592,0.016166281755196306,0.03926096997690531,0.07390300230946882,-0.10834552808846722,-0.002113429666018529,0.0064794816414686825,0.023758099352051837,0.0755939524838013,0.33979656563058763,0.036149323140733054,0.0013209532398952765,0.019438444924406047,0.023758099352051837,0.0367170626349892,-0.010138008266840675,0.00020172816278369156,0.012219959266802444,0.024439918533604887,0.06313645621181263,0.5912371946048285,0
2009_10_ATL_CAR,1,-0.1407263112494178,-0.0019034860768148707,0.02564102564102564,0.027472527472527472,0.054945054945054944,-0.06777502592772866,-0.00023373620521588423,0.017578125,0.025390625,0.05078125,0.3202074974631147,0.03488203385767456,0.0013242964032089673,0.019120458891013385,0.021032504780114723,0.04206500956022945,-0.02220709581368523,-0.000292450820194631,0.012522361359570662,0.02146690518783542,0.06797853309481217,0.6285567339693157,1
2009_10_BAL_CLE,1,-0.333036682459562,-0.0070784877135336936,0.026915113871635612,0.028985507246376812,0.06832298136645963,0.0796970106668181,0.001996427174447071,0.006802721088435374,0.01020408163265306,0.06462585034013606,0.0665163205844279,0.07677339048504377,0.0019254845045205485,0.01303538175046555,0.00931098696461825,0.0670391061452514,-0.028857217549958958,0.00034081258763963423,0.013257575757575758,0.013257575757575758,0.06439393939393939,0.6856100988031999,0
2009_10_BUF_TEN,1,-0.07195005064461206,-0.0018252257385491647,0.017716535433070866,0.01968503937007874,0.03543307086614173,0.057587855061281126,-2.649211772162328e-05,0.015706806282722512,0.017452006980802792,0.07329842931937172,0.21871738818669403,-0.15747344126723908,-0.004927576696751329,0.017892644135188866,0.007952286282306162,0.11530815109343936,-0.04567502436996312,-0.002450766989907546,0.02329450915141431,0.011647254575707155,0.0632279534109817,0.2991236424432104,1
2009_10_CHI_SF,1,-0.06963191905938146,-0.0026017028175394116,0.013916500994035786,0.013916500994035786,0.08946322067594434,-0.06608557298182428,-0.0006252670334165993,0.010752688172043012,0.017921146953405017,0.07168458781362007,0.5,-0.05811708682411187,-0.0004720532767060497,0.023032629558541268,0.02111324376199616,0.07869481765834933,0.006545041320506649,0.0008749429426560922,0.015180265654648957,0.018975332068311195,0.07400379506641366,0.4603413757780584,1
2009_10_CIN_PIT,0,0.0266191256608661,0.0030406005891304056,0.0125,0.014285714285714285,0.05178571428571429,-0.06804499403076975,-0.0015039461114463213,0.019417475728155338,0.015533980582524271,0.08155339805825243,0.6837345693041702,0.08084184593488136,0.00196172389036795,0.013282732447817837,0.018975332068311195,0.06072106261859583,-0.10127290180128029,-0.0029219503964016693,0.01568627450980392,0.0196078431372549,0.054901960784313725,0.7124368270168082,1
2009_10_DAL_GB,0,0.08490190854629655,0.0037141457469007048,0.00931098696461825,0.01303538175046555,0.06890130353817504,-0.019344720105177973,0.00021948613255389,0.011009174311926606,0.01834862385321101,0.07706422018348624,0.7219440141153032,0.05544227626060302,-2.320854235809517e-05,0.00909090909090909,0.016363636363636365,0.10545454545454545,-0.1336005610234129,-0.0020009933334872946,0.023529411764705882,0.021568627450980392,0.07647058823529412,0.645204262812905,0
2009_10_DEN_WAS,0,-0.005311950562175049,0.0010266129353189118,0.007561436672967864,0.011342155009451797,0.045368620037807186,-0.12577584981623946,-0.003565275686682288,0.013972055888223553,0.029940119760479042,0.059880239520958084,0.6248411666906657,-0.15451119911452033,-0.004402339031915928,0.015968063872255488,0.033932135728542916,0.07784431137724551,-0.09304081642470756,-0.0017269686978313714,0.0076481835564053535,0.021032504780114723,0.07648183556405354,0.3037225448057158,0
2009_10_DET_MIN,0,-0.13969904381719817,-0.002334428452145524,0.028469750889679714,0.01601423487544484,0.0800711743772242,0.023662245597887935,0.001992404718358042,0.011299435028248588,0.026365348399246705,0.05084745762711865,0.17533692293538072,0.04213283478300794,0.0012669639864670628,0.00558659217877095,0.00931098696461825,0.07262569832402235,-0.06784737067238321,-0.002815265876606421,0.011516314779270634,0.028790786948176585,0.09788867562380038,0.7122101798879477,0
2009_10_JAX_NYJ,1,-0.08033368270286721,-0.002504976384354277,0.017985611510791366,0.025179856115107913,0.04136690647482014,-0.14767642219516014,-0.0023278005012795483,0.013409961685823755,0.009578544061302681,0.05938697318007663,0.6782782628710742,-0.0031543312878753757,0.0008266776191927873,0.009363295880149813,0.02247191011235955,0.11423220973782772,0.07941551090572796,0.0010242376381063543,0.009505703422053232,0.017110266159695818,0.051330798479087454,0.3493683424059252,0
2009_10_KC_OAK,1,-0.2866949626499475,-0.005023203071722925,0.01939655172413793,0.02586206896551724,0.06896551724137931,0.03454298831316181,0.0007281631266902261,0.008802816901408451,0.01584507042253521,0.0528169014084507,0.07331302823796769,-0.15153755868962138,-0.003965679832161429,0.00909090909090909,0.016363636363636365,0.09454545454545454,0.04936073909269445,0.002792082132440214,0.005454545454545455,0.016363636363636365,0.03272727272727273,0.21342019223715072,0
